Round,anne.results...SampleIDs,Pred,True
1,TCGA-06-0649-01,cluster4,cluster4
1,TCGA-06-5410-01,cluster3,cluster5
1,TCGA-14-2554-01,cluster4,cluster4
1,TCGA-06-2570-01,cluster3,cluster3
1,TCGA-06-0210-01,cluster1,cluster2
2,TCGA-06-2563-01,cluster1,cluster1
2,TCGA-16-1045-01,cluster2,cluster2
2,TCGA-28-5215-01,cluster5,cluster1
2,TCGA-06-0649-01,cluster4,cluster4
2,TCGA-19-1390-01,cluster5,cluster5
3,TCGA-41-5651-01,cluster2,cluster5
3,TCGA-06-5410-01,cluster2,cluster5
3,TCGA-76-4928-01,cluster1,cluster5
3,TCGA-19-1390-01,cluster5,cluster5
3,TCGA-27-2526-01,cluster1,cluster1
4,TCGA-19-1390-01,cluster5,cluster5
4,TCGA-76-4932-01,cluster3,cluster3
4,TCGA-32-1982-01,cluster3,cluster1
4,TCGA-06-1804-01,cluster3,cluster4
4,TCGA-06-5410-01,cluster3,cluster5
5,TCGA-28-5209-01,cluster2,cluster1
5,TCGA-06-5418-01,cluster2,cluster5
5,TCGA-12-0616-01,cluster5,cluster5
5,TCGA-27-1835-01,cluster1,cluster1
5,TCGA-14-2554-01,cluster4,cluster4
6,TCGA-28-5215-01,cluster5,cluster1
6,TCGA-19-2625-01,cluster2,cluster4
6,TCGA-06-0168-01,cluster4,cluster4
6,TCGA-32-1982-01,cluster4,cluster1
6,TCGA-76-4931-01,cluster4,cluster4
7,TCGA-28-5215-01,cluster5,cluster1
7,TCGA-06-0168-01,cluster4,cluster4
7,TCGA-06-5416-01,cluster5,cluster5
7,TCGA-14-1823-01,cluster2,cluster4
7,TCGA-12-0616-01,cluster5,cluster5
8,TCGA-14-1823-01,cluster4,cluster4
8,TCGA-06-2570-01,cluster3,cluster3
8,TCGA-12-0616-01,cluster5,cluster5
8,TCGA-06-5410-01,cluster3,cluster5
8,TCGA-06-0649-01,cluster3,cluster4
9,TCGA-19-1390-01,cluster5,cluster5
9,TCGA-19-2625-01,cluster2,cluster4
9,TCGA-76-4929-01,cluster4,cluster5
9,TCGA-06-2563-01,cluster1,cluster1
9,TCGA-06-2569-01,cluster1,cluster1
10,TCGA-06-2569-01,cluster1,cluster1
10,TCGA-32-1982-01,cluster4,cluster1
10,TCGA-26-5135-01,cluster5,cluster5
10,TCGA-06-5417-01,cluster3,cluster3
10,TCGA-19-1390-01,cluster5,cluster5
11,TCGA-32-4213-01,cluster5,cluster5
11,TCGA-06-0157-01,cluster2,cluster4
11,TCGA-06-5418-01,cluster2,cluster5
11,TCGA-12-1597-01,cluster5,cluster2
11,TCGA-41-5651-01,cluster2,cluster5
12,TCGA-06-0210-01,cluster5,cluster2
12,TCGA-06-2561-01,cluster1,cluster1
12,TCGA-27-2526-01,cluster1,cluster1
12,TCGA-26-5139-01,cluster1,cluster1
12,TCGA-14-0790-01,cluster1,cluster1
13,TCGA-76-4928-01,cluster1,cluster5
13,TCGA-14-1034-01,cluster1,cluster4
13,TCGA-19-1390-01,cluster5,cluster5
13,TCGA-76-4931-01,cluster2,cluster4
13,TCGA-27-2526-01,cluster1,cluster1
14,TCGA-76-4931-01,cluster2,cluster4
14,TCGA-06-0168-01,cluster4,cluster4
14,TCGA-06-5416-01,cluster5,cluster5
14,TCGA-06-5417-01,cluster3,cluster3
14,TCGA-06-5418-01,cluster2,cluster5
15,TCGA-76-4928-01,cluster1,cluster5
15,TCGA-27-1832-01,cluster2,cluster4
15,TCGA-12-1597-01,cluster5,cluster2
15,TCGA-12-5299-01,cluster5,cluster5
15,TCGA-14-1823-01,cluster2,cluster4
16,TCGA-28-5215-01,cluster5,cluster1
16,TCGA-06-0157-01,cluster3,cluster4
16,TCGA-06-5417-01,cluster3,cluster3
16,TCGA-26-5139-01,cluster1,cluster1
16,TCGA-12-1597-01,cluster5,cluster2
17,TCGA-14-1823-01,cluster4,cluster4
17,TCGA-19-2625-01,cluster2,cluster4
17,TCGA-27-1832-01,cluster4,cluster4
17,TCGA-32-4213-01,cluster5,cluster5
17,TCGA-06-0168-01,cluster4,cluster4
18,TCGA-06-5410-01,cluster2,cluster5
18,TCGA-14-2554-01,cluster4,cluster4
18,TCGA-06-1804-01,cluster2,cluster4
18,TCGA-26-5139-01,cluster1,cluster1
18,TCGA-76-4932-01,cluster4,cluster3
19,TCGA-06-0168-01,cluster4,cluster4
19,TCGA-41-4097-01,cluster2,cluster1
19,TCGA-76-4929-01,cluster2,cluster5
19,TCGA-06-5416-01,cluster5,cluster5
19,TCGA-76-4932-01,cluster2,cluster3
20,TCGA-12-3653-01,cluster1,cluster1
20,TCGA-76-4932-01,cluster2,cluster3
20,TCGA-27-1832-01,cluster2,cluster4
20,TCGA-14-1823-01,cluster2,cluster4
20,TCGA-06-5408-01,cluster5,cluster5
21,TCGA-27-1835-01,cluster1,cluster1
21,TCGA-76-4931-01,cluster3,cluster4
21,TCGA-19-1390-01,cluster5,cluster5
21,TCGA-26-5139-01,cluster1,cluster1
21,TCGA-76-4932-01,cluster3,cluster3
22,TCGA-76-4929-01,cluster4,cluster5
22,TCGA-14-1034-01,cluster2,cluster4
22,TCGA-26-5135-01,cluster5,cluster5
