Round,anne.results...SampleIDs,Pred,True
17,TCGA-14-2554-01,cluster4,cluster4
17,TCGA-41-4097-01,cluster4,cluster1
18,TCGA-06-5418-01,cluster2,cluster5
18,TCGA-76-4928-01,cluster2,cluster5
18,TCGA-16-1045-01,cluster2,cluster2
18,TCGA-14-2554-01,cluster4,cluster4
18,TCGA-76-4929-01,cluster4,cluster5
19,TCGA-06-0157-01,cluster4,cluster4
19,TCGA-32-1982-01,cluster4,cluster1
19,TCGA-76-4931-01,cluster4,cluster4
19,TCGA-06-0649-01,cluster4,cluster4
19,TCGA-06-5410-01,cluster4,cluster5
20,TCGA-27-1832-01,cluster4,cluster4
20,TCGA-76-4932-01,cluster4,cluster3
20,TCGA-12-1597-01,cluster5,cluster2
20,TCGA-41-4097-01,cluster2,cluster1
20,TCGA-06-2570-01,cluster3,cluster3
21,TCGA-14-2554-01,cluster4,cluster4
21,TCGA-06-2569-01,cluster1,cluster1
21,TCGA-26-5139-01,cluster1,cluster1
21,TCGA-32-4213-01,cluster5,cluster5
21,TCGA-28-5209-01,cluster5,cluster1
22,TCGA-19-2625-01,cluster2,cluster4
22,TCGA-06-0210-01,cluster1,cluster2
22,TCGA-14-1823-01,cluster2,cluster4
22,TCGA-06-0649-01,cluster2,cluster4
22,TCGA-06-2563-01,cluster1,cluster1
23,TCGA-32-4213-01,cluster5,cluster5
23,TCGA-14-0790-01,cluster1,cluster1
23,TCGA-26-5135-01,cluster5,cluster5
23,TCGA-28-5209-01,cluster2,cluster1
23,TCGA-12-5299-01,cluster5,cluster5
24,TCGA-41-5651-01,cluster3,cluster5
24,TCGA-06-5416-01,cluster5,cluster5
24,TCGA-76-4931-01,cluster3,cluster4
24,TCGA-28-5215-01,cluster5,cluster1
24,TCGA-12-3653-01,cluster1,cluster1
25,TCGA-14-1823-01,cluster4,cluster4
25,TCGA-19-1390-01,cluster5,cluster5
25,TCGA-06-0157-01,cluster4,cluster4
25,TCGA-12-3653-01,cluster1,cluster1
25,TCGA-06-2569-01,cluster1,cluster1
26,TCGA-06-0649-01,cluster4,cluster4
26,TCGA-19-1390-01,cluster5,cluster5
26,TCGA-26-5139-01,cluster1,cluster1
26,TCGA-06-2561-01,cluster1,cluster1
26,TCGA-27-1832-01,cluster4,cluster4
27,TCGA-26-5135-01,cluster5,cluster5
27,TCGA-76-4931-01,cluster5,cluster4
27,TCGA-41-5651-01,cluster5,cluster5
27,TCGA-06-0210-01,cluster1,cluster2
27,TCGA-27-1835-01,cluster1,cluster1
28,TCGA-26-5139-01,cluster1,cluster1
28,TCGA-06-5408-01,cluster5,cluster5
28,TCGA-76-4929-01,cluster2,cluster5
28,TCGA-06-5418-01,cluster2,cluster5
28,TCGA-76-4932-01,cluster2,cluster3
29,TCGA-76-4929-01,cluster4,cluster5
29,TCGA-19-2625-01,cluster2,cluster4
29,TCGA-06-2563-01,cluster1,cluster1
29,TCGA-06-5410-01,cluster5,cluster5
29,TCGA-06-5418-01,cluster5,cluster5
30,TCGA-06-2570-01,cluster3,cluster3
30,TCGA-06-2563-01,cluster1,cluster1
30,TCGA-28-5209-01,cluster2,cluster1
30,TCGA-06-2569-01,cluster1,cluster1
30,TCGA-06-5410-01,cluster2,cluster5
31,TCGA-14-1034-01,cluster1,cluster4
31,TCGA-26-5139-01,cluster1,cluster1
31,TCGA-06-2570-01,cluster3,cluster3
31,TCGA-06-2561-01,cluster1,cluster1
31,TCGA-76-4932-01,cluster1,cluster3
32,TCGA-27-2526-01,cluster1,cluster1
32,TCGA-06-5417-01,cluster3,cluster3
32,TCGA-06-5416-01,cluster5,cluster5
32,TCGA-06-2561-01,cluster1,cluster1
32,TCGA-19-2625-01,cluster2,cluster4
33,TCGA-12-3653-01,cluster1,cluster1
33,TCGA-12-1597-01,cluster5,cluster2
33,TCGA-26-5139-01,cluster1,cluster1
33,TCGA-06-2570-01,cluster3,cluster3
33,TCGA-06-0649-01,cluster4,cluster4
34,TCGA-14-0790-01,cluster1,cluster1
34,TCGA-76-4932-01,cluster2,cluster3
34,TCGA-06-5408-01,cluster5,cluster5
34,TCGA-14-1034-01,cluster1,cluster4
34,TCGA-12-3653-01,cluster1,cluster1
35,TCGA-14-1823-01,cluster4,cluster4
35,TCGA-06-0210-01,cluster3,cluster2
35,TCGA-76-4929-01,cluster4,cluster5
35,TCGA-06-2561-01,cluster1,cluster1
35,TCGA-12-5299-01,cluster5,cluster5
36,TCGA-06-5417-01,cluster3,cluster3
36,TCGA-06-0157-01,cluster2,cluster4
36,TCGA-76-4931-01,cluster2,cluster4
36,TCGA-06-5416-01,cluster5,cluster5
36,TCGA-12-1597-01,cluster5,cluster2
37,TCGA-27-1832-01,cluster4,cluster4
37,TCGA-32-1982-01,cluster4,cluster1
37,TCGA-28-5209-01,cluster4,cluster1
37,TCGA-06-5410-01,cluster4,cluster5
37,TCGA-06-2570-01,cluster3,cluster3
38,TCGA-06-0649-01,cluster4,cluster4
38,TCGA-12-0616-01,cluster5,cluster5
38,TCGA-76-4931-01,cluster4,cluster4
38,TCGA-12-1597-01,cluster5,cluster2
38,TCGA-14-1823-01,cluster4,cluster4
39,TCGA-76-4931-01,cluster2,cluster4
39,TCGA-06-2569-01,cluster1,cluster1
39,TCGA-06-2570-01,cluster3,cluster3
39,TCGA-14-2554-01,cluster4,cluster4
39,TCGA-12-0616-01,cluster5,cluster5
40,TCGA-06-0157-01,cluster2,cluster4
40,TCGA-14-0790-01,cluster1,cluster1
40,TCGA-12-5299-01,cluster5,cluster5
40,TCGA-27-1835-01,cluster1,cluster1
40,TCGA-06-5417-01,cluster3,cluster3
41,TCGA-12-5299-01,cluster5,cluster5
41,TCGA-14-1034-01,cluster1,cluster4
41,TCGA-14-0790-01,cluster1,cluster1
41,TCGA-06-2563-01,cluster1,cluster1
41,TCGA-41-4097-01,cluster4,cluster1
42,TCGA-76-4928-01,cluster1,cluster5
42,TCGA-14-0790-01,cluster1,cluster1
42,TCGA-26-5135-01,cluster5,cluster5
42,TCGA-06-5417-01,cluster3,cluster3
42,TCGA-26-5139-01,cluster1,cluster1
43,TCGA-06-5416-01,cluster5,cluster5
43,TCGA-06-2563-01,cluster1,cluster1
43,TCGA-06-5417-01,cluster3,cluster3
43,TCGA-06-0210-01,cluster5,cluster2
43,TCGA-19-1390-01,cluster5,cluster5
44,TCGA-12-5299-01,cluster5,cluster5
44,TCGA-06-0157-01,cluster4,cluster4
44,TCGA-14-0790-01,cluster1,cluster1
44,TCGA-06-0168-01,cluster4,cluster4
44,TCGA-06-5410-01,cluster4,cluster5
45,TCGA-27-1832-01,cluster4,cluster4
45,TCGA-06-2569-01,cluster1,cluster1
45,TCGA-76-4928-01,cluster1,cluster5
45,TCGA-06-5416-01,cluster5,cluster5
45,TCGA-19-1390-01,cluster5,cluster5
46,TCGA-27-2526-01,cluster1,cluster1
46,TCGA-06-0210-01,cluster1,cluster2
46,TCGA-06-5417-01,cluster3,cluster3
46,TCGA-06-5410-01,cluster5,cluster5
46,TCGA-41-4097-01,cluster5,cluster1
47,TCGA-06-0649-01,cluster4,cluster4
47,TCGA-76-4928-01,cluster1,cluster5
47,TCGA-06-2570-01,cluster3,cluster3
47,TCGA-32-1982-01,cluster5,cluster1
47,TCGA-28-5209-01,cluster5,cluster1
48,TCGA-28-5209-01,cluster2,cluster1
48,TCGA-14-0790-01,cluster1,cluster1
48,TCGA-14-2554-01,cluster4,cluster4
48,TCGA-26-5135-01,cluster5,cluster5
48,TCGA-06-5410-01,cluster2,cluster5
49,TCGA-76-4931-01,cluster2,cluster4
49,TCGA-06-5408-01,cluster5,cluster5
49,TCGA-41-5651-01,cluster2,cluster5
49,TCGA-06-2570-01,cluster3,cluster3
49,TCGA-06-2563-01,cluster1,cluster1
50,TCGA-76-4928-01,cluster1,cluster5
50,TCGA-26-5135-01,cluster5,cluster5
50,TCGA-27-1832-01,cluster4,cluster4
50,TCGA-06-2569-01,cluster1,cluster1
50,TCGA-41-4097-01,cluster2,cluster1
51,TCGA-14-1823-01,cluster4,cluster4
51,TCGA-06-2561-01,cluster1,cluster1
51,TCGA-06-5416-01,cluster5,cluster5
51,TCGA-06-5417-01,cluster3,cluster3
51,TCGA-26-5139-01,cluster1,cluster1
52,TCGA-76-4929-01,cluster5,cluster5
52,TCGA-06-5418-01,cluster5,cluster5
52,TCGA-14-2554-01,cluster4,cluster4
52,TCGA-41-4097-01,cluster5,cluster1
52,TCGA-12-0616-01,cluster5,cluster5
53,TCGA-19-1390-01,cluster5,cluster5
53,TCGA-41-4097-01,cluster2,cluster1
53,TCGA-27-1835-01,cluster1,cluster1
53,TCGA-06-0168-01,cluster4,cluster4
53,TCGA-28-5215-01,cluster5,cluster1
54,TCGA-06-2563-01,cluster1,cluster1
54,TCGA-16-1045-01,cluster4,cluster2
54,TCGA-06-0157-01,cluster4,cluster4
54,TCGA-06-5418-01,cluster4,cluster5
54,TCGA-28-5209-01,cluster4,cluster1
55,TCGA-06-0157-01,cluster2,cluster4
55,TCGA-14-1823-01,cluster2,cluster4
55,TCGA-14-1034-01,cluster1,cluster4
55,TCGA-06-2569-01,cluster1,cluster1
55,TCGA-06-2561-01,cluster1,cluster1
56,TCGA-06-2569-01,cluster1,cluster1
56,TCGA-06-0210-01,cluster1,cluster2
56,TCGA-06-0649-01,cluster2,cluster4
56,TCGA-06-1804-01,cluster4,cluster4
56,TCGA-19-2625-01,cluster2,cluster4
57,TCGA-27-2526-01,cluster1,cluster1
57,TCGA-06-5418-01,cluster2,cluster5
57,TCGA-06-5417-01,cluster3,cluster3
57,TCGA-14-0790-01,cluster1,cluster1
57,TCGA-12-0616-01,cluster5,cluster5
58,TCGA-12-5299-01,cluster5,cluster5
58,TCGA-06-0210-01,cluster1,cluster2
58,TCGA-32-4213-01,cluster5,cluster5
58,TCGA-41-4097-01,cluster2,cluster1
58,TCGA-06-5410-01,cluster2,cluster5
59,TCGA-12-1597-01,cluster5,cluster2
59,TCGA-76-4928-01,cluster1,cluster5
59,TCGA-06-5410-01,cluster3,cluster5
59,TCGA-06-5417-01,cluster3,cluster3
59,TCGA-06-5418-01,cluster3,cluster5
60,TCGA-19-1390-01,cluster5,cluster5
60,TCGA-41-4097-01,cluster1,cluster1
60,TCGA-28-5209-01,cluster1,cluster1
60,TCGA-14-1823-01,cluster1,cluster4
60,TCGA-06-5417-01,cluster3,cluster3
61,TCGA-06-2569-01,cluster1,cluster1
61,TCGA-27-1835-01,cluster1,cluster1
61,TCGA-14-1823-01,cluster4,cluster4
61,TCGA-06-2561-01,cluster1,cluster1
61,TCGA-06-0168-01,cluster4,cluster4
62,TCGA-32-4213-01,cluster5,cluster5
62,TCGA-14-0790-01,cluster1,cluster1
62,TCGA-12-5299-01,cluster5,cluster5
62,TCGA-06-5410-01,cluster2,cluster5
62,TCGA-14-1034-01,cluster1,cluster4
63,TCGA-06-5410-01,cluster4,cluster5
63,TCGA-06-5408-01,cluster5,cluster5
63,TCGA-19-2625-01,cluster2,cluster4
63,TCGA-06-5417-01,cluster3,cluster3
63,TCGA-06-5418-01,cluster4,cluster5
64,TCGA-06-0210-01,cluster1,cluster2
64,TCGA-06-2561-01,cluster1,cluster1
64,TCGA-27-1835-01,cluster1,cluster1
64,TCGA-12-5299-01,cluster5,cluster5
64,TCGA-26-5135-01,cluster5,cluster5
65,TCGA-76-4932-01,cluster4,cluster3
65,TCGA-06-5410-01,cluster5,cluster5
65,TCGA-12-0616-01,cluster5,cluster5
65,TCGA-27-1832-01,cluster4,cluster4
65,TCGA-28-5215-01,cluster5,cluster1
66,TCGA-12-0616-01,cluster5,cluster5
66,TCGA-26-5139-01,cluster1,cluster1
66,TCGA-27-1835-01,cluster1,cluster1
66,TCGA-16-1045-01,cluster5,cluster2
66,TCGA-41-5651-01,cluster5,cluster5
67,TCGA-12-1597-01,cluster5,cluster2
67,TCGA-76-4928-01,cluster1,cluster5
67,TCGA-12-5299-01,cluster5,cluster5
67,TCGA-76-4932-01,cluster3,cluster3
67,TCGA-19-1390-01,cluster5,cluster5
68,TCGA-19-2625-01,cluster4,cluster4
68,TCGA-06-0210-01,cluster1,cluster2
68,TCGA-14-0790-01,cluster1,cluster1
68,TCGA-06-5416-01,cluster5,cluster5
68,TCGA-06-5408-01,cluster5,cluster5
69,TCGA-14-0790-01,cluster1,cluster1
69,TCGA-06-1804-01,cluster2,cluster4
69,TCGA-12-3653-01,cluster1,cluster1
69,TCGA-06-0210-01,cluster1,cluster2
69,TCGA-28-5209-01,cluster2,cluster1
70,TCGA-32-1982-01,cluster2,cluster1
70,TCGA-06-2561-01,cluster1,cluster1
70,TCGA-06-2563-01,cluster1,cluster1
70,TCGA-27-1835-01,cluster1,cluster1
70,TCGA-32-4213-01,cluster5,cluster5
71,TCGA-06-0168-01,cluster4,cluster4
71,TCGA-14-1034-01,cluster1,cluster4
71,TCGA-06-2569-01,cluster1,cluster1
71,TCGA-06-5417-01,cluster3,cluster3
71,TCGA-76-4932-01,cluster4,cluster3
72,TCGA-06-2563-01,cluster1,cluster1
72,TCGA-06-0649-01,cluster4,cluster4
72,TCGA-28-5215-01,cluster5,cluster1
72,TCGA-32-4213-01,cluster5,cluster5
72,TCGA-06-5416-01,cluster5,cluster5
73,TCGA-06-5410-01,cluster3,cluster5
73,TCGA-32-4213-01,cluster5,cluster5
73,TCGA-06-2563-01,cluster1,cluster1
73,TCGA-27-1835-01,cluster1,cluster1
73,TCGA-27-2526-01,cluster1,cluster1
74,TCGA-16-1045-01,cluster2,cluster2
74,TCGA-28-5215-01,cluster5,cluster1
74,TCGA-06-5417-01,cluster3,cluster3
74,TCGA-41-5651-01,cluster2,cluster5
74,TCGA-19-2625-01,cluster2,cluster4
75,TCGA-06-2569-01,cluster1,cluster1
75,TCGA-27-2526-01,cluster1,cluster1
75,TCGA-14-0790-01,cluster1,cluster1
75,TCGA-06-2561-01,cluster1,cluster1
75,TCGA-06-2563-01,cluster1,cluster1
76,TCGA-19-2625-01,cluster2,cluster4
76,TCGA-19-1390-01,cluster5,cluster5
76,TCGA-32-4213-01,cluster5,cluster5
76,TCGA-76-4929-01,cluster4,cluster5
76,TCGA-06-5408-01,cluster5,cluster5
77,TCGA-06-1804-01,cluster4,cluster4
77,TCGA-76-4928-01,cluster1,cluster5
77,TCGA-06-0649-01,cluster4,cluster4
77,TCGA-12-3653-01,cluster1,cluster1
77,TCGA-12-1597-01,cluster5,cluster2
78,TCGA-12-1597-01,cluster5,cluster2
78,TCGA-76-4931-01,cluster4,cluster4
78,TCGA-06-2563-01,cluster1,cluster1
78,TCGA-06-5418-01,cluster4,cluster5
78,TCGA-14-2554-01,cluster4,cluster4
79,TCGA-41-4097-01,cluster3,cluster1
79,TCGA-27-2526-01,cluster1,cluster1
79,TCGA-14-1823-01,cluster2,cluster4
79,TCGA-28-5209-01,cluster3,cluster1
79,TCGA-28-5215-01,cluster5,cluster1
80,TCGA-41-4097-01,cluster1,cluster1
80,TCGA-12-3653-01,cluster1,cluster1
80,TCGA-28-5215-01,cluster5,cluster1
80,TCGA-06-5410-01,cluster1,cluster5
80,TCGA-41-5651-01,cluster1,cluster5
81,TCGA-41-4097-01,cluster5,cluster1
81,TCGA-06-0157-01,cluster5,cluster4
81,TCGA-14-1823-01,cluster5,cluster4
81,TCGA-19-2625-01,cluster2,cluster4
81,TCGA-12-1597-01,cluster5,cluster2
82,TCGA-06-0157-01,cluster4,cluster4
82,TCGA-14-1034-01,cluster1,cluster4
82,TCGA-06-2570-01,cluster3,cluster3
82,TCGA-06-5416-01,cluster5,cluster5
82,TCGA-26-5139-01,cluster1,cluster1
83,TCGA-19-1390-01,cluster5,cluster5
83,TCGA-06-0649-01,cluster2,cluster4
83,TCGA-19-2625-01,cluster2,cluster4
83,TCGA-06-5418-01,cluster2,cluster5
83,TCGA-14-1823-01,cluster2,cluster4
84,TCGA-06-1804-01,cluster2,cluster4
84,TCGA-06-5417-01,cluster3,cluster3
84,TCGA-06-0210-01,cluster1,cluster2
84,TCGA-06-5408-01,cluster5,cluster5
84,TCGA-76-4928-01,cluster1,cluster5
85,TCGA-28-5209-01,cluster2,cluster1
85,TCGA-06-2570-01,cluster3,cluster3
85,TCGA-06-0210-01,cluster5,cluster2
85,TCGA-14-1034-01,cluster1,cluster4
85,TCGA-32-4213-01,cluster5,cluster5
86,TCGA-06-0649-01,cluster4,cluster4
86,TCGA-27-2526-01,cluster1,cluster1
86,TCGA-12-1597-01,cluster5,cluster2
86,TCGA-41-5651-01,cluster4,cluster5
86,TCGA-06-2569-01,cluster1,cluster1
87,TCGA-32-4213-01,cluster5,cluster5
87,TCGA-06-2561-01,cluster1,cluster1
87,TCGA-14-0790-01,cluster1,cluster1
87,TCGA-06-5408-01,cluster5,cluster5
87,TCGA-06-5418-01,cluster2,cluster5
88,TCGA-27-1835-01,cluster1,cluster1
88,TCGA-06-0157-01,cluster3,cluster4
88,TCGA-76-4931-01,cluster3,cluster4
88,TCGA-12-5299-01,cluster5,cluster5
88,TCGA-06-1804-01,cluster3,cluster4
89,TCGA-32-1982-01,cluster5,cluster1
89,TCGA-06-0210-01,cluster1,cluster2
89,TCGA-06-5408-01,cluster1,cluster5
89,TCGA-32-4213-01,cluster5,cluster5
89,TCGA-06-2570-01,cluster3,cluster3
90,TCGA-32-4213-01,cluster5,cluster5
90,TCGA-76-4928-01,cluster1,cluster5
90,TCGA-06-0210-01,cluster1,cluster2
90,TCGA-12-0616-01,cluster5,cluster5
90,TCGA-16-1045-01,cluster5,cluster2
91,TCGA-06-5408-01,cluster5,cluster5
91,TCGA-06-1804-01,cluster4,cluster4
91,TCGA-19-2625-01,cluster2,cluster4
91,TCGA-32-1982-01,cluster5,cluster1
91,TCGA-27-1835-01,cluster1,cluster1
92,TCGA-06-5416-01,cluster5,cluster5
92,TCGA-12-0616-01,cluster5,cluster5
92,TCGA-06-0157-01,cluster3,cluster4
92,TCGA-06-0168-01,cluster4,cluster4
92,TCGA-06-5417-01,cluster3,cluster3
93,TCGA-06-1804-01,cluster5,cluster4
93,TCGA-76-4932-01,cluster5,cluster3
93,TCGA-19-2625-01,cluster2,cluster4
93,TCGA-27-2526-01,cluster1,cluster1
93,TCGA-06-5410-01,cluster5,cluster5
94,TCGA-06-5418-01,cluster2,cluster5
94,TCGA-76-4929-01,cluster2,cluster5
94,TCGA-14-0790-01,cluster1,cluster1
94,TCGA-06-2561-01,cluster1,cluster1
94,TCGA-12-3653-01,cluster1,cluster1
95,TCGA-12-1597-01,cluster5,cluster2
95,TCGA-28-5215-01,cluster5,cluster1
95,TCGA-27-1832-01,cluster4,cluster4
95,TCGA-14-0790-01,cluster1,cluster1
95,TCGA-12-3653-01,cluster1,cluster1
96,TCGA-28-5215-01,cluster5,cluster1
96,TCGA-14-2554-01,cluster4,cluster4
96,TCGA-12-3653-01,cluster1,cluster1
96,TCGA-06-5408-01,cluster5,cluster5
96,TCGA-16-1045-01,cluster4,cluster2
97,TCGA-06-5410-01,cluster2,cluster5
97,TCGA-19-1390-01,cluster5,cluster5
97,TCGA-19-2625-01,cluster2,cluster4
97,TCGA-06-0157-01,cluster3,cluster4
97,TCGA-06-2561-01,cluster1,cluster1
98,TCGA-32-4213-01,cluster5,cluster5
98,TCGA-76-4932-01,cluster5,cluster3
98,TCGA-06-5416-01,cluster5,cluster5
98,TCGA-12-0616-01,cluster5,cluster5
98,TCGA-19-1390-01,cluster5,cluster5
99,TCGA-06-2570-01,cluster3,cluster3
99,TCGA-76-4931-01,cluster3,cluster4
99,TCGA-06-5418-01,cluster3,cluster5
99,TCGA-76-4932-01,cluster3,cluster3
99,TCGA-06-2563-01,cluster1,cluster1
100,TCGA-06-5408-01,cluster5,cluster5
100,TCGA-06-2570-01,cluster3,cluster3
100,TCGA-41-5651-01,cluster5,cluster5
100,TCGA-06-2563-01,cluster1,cluster1
100,TCGA-12-0616-01,cluster5,cluster5
101,TCGA-76-4931-01,cluster2,cluster4
101,TCGA-26-5139-01,cluster1,cluster1
101,TCGA-14-1823-01,cluster2,cluster4
101,TCGA-19-1390-01,cluster5,cluster5
101,TCGA-06-0210-01,cluster1,cluster2
102,TCGA-12-1597-01,cluster5,cluster2
102,TCGA-06-5417-01,cluster3,cluster3
102,TCGA-06-5410-01,cluster2,cluster5
102,TCGA-41-4097-01,cluster2,cluster1
102,TCGA-06-5418-01,cluster2,cluster5
103,TCGA-14-2554-01,cluster4,cluster4
103,TCGA-06-1804-01,cluster2,cluster4
103,TCGA-06-5416-01,cluster5,cluster5
103,TCGA-12-5299-01,cluster5,cluster5
103,TCGA-28-5215-01,cluster5,cluster1
104,TCGA-27-2526-01,cluster1,cluster1
104,TCGA-06-2561-01,cluster2,cluster1
104,TCGA-27-1832-01,cluster2,cluster4
104,TCGA-16-1045-01,cluster2,cluster2
104,TCGA-14-1823-01,cluster2,cluster4
105,TCGA-76-4931-01,cluster5,cluster4
105,TCGA-76-4928-01,cluster1,cluster5
105,TCGA-06-0157-01,cluster5,cluster4
105,TCGA-41-5651-01,cluster5,cluster5
105,TCGA-12-5299-01,cluster5,cluster5
106,TCGA-32-1982-01,cluster5,cluster1
106,TCGA-32-4213-01,cluster5,cluster5
106,TCGA-76-4928-01,cluster1,cluster5
106,TCGA-06-0210-01,cluster1,cluster2
106,TCGA-19-2625-01,cluster2,cluster4
107,TCGA-14-1034-01,cluster1,cluster4
107,TCGA-76-4931-01,cluster5,cluster4
107,TCGA-14-1823-01,cluster4,cluster4
107,TCGA-32-4213-01,cluster5,cluster5
107,TCGA-06-5410-01,cluster5,cluster5
108,TCGA-41-4097-01,cluster2,cluster1
108,TCGA-06-2569-01,cluster1,cluster1
108,TCGA-06-0168-01,cluster4,cluster4
108,TCGA-19-2625-01,cluster2,cluster4
108,TCGA-06-5418-01,cluster2,cluster5
109,TCGA-06-2561-01,cluster1,cluster1
109,TCGA-06-5410-01,cluster2,cluster5
109,TCGA-06-5417-01,cluster3,cluster3
109,TCGA-26-5135-01,cluster5,cluster5
109,TCGA-76-4928-01,cluster1,cluster5
110,TCGA-06-0168-01,cluster4,cluster4
110,TCGA-76-4931-01,cluster2,cluster4
110,TCGA-06-0210-01,cluster1,cluster2
110,TCGA-06-2569-01,cluster1,cluster1
110,TCGA-06-5416-01,cluster5,cluster5
111,TCGA-19-2625-01,cluster2,cluster4
111,TCGA-12-3653-01,cluster1,cluster1
111,TCGA-12-5299-01,cluster5,cluster5
111,TCGA-32-4213-01,cluster5,cluster5
111,TCGA-76-4931-01,cluster4,cluster4
112,TCGA-06-0210-01,cluster1,cluster2
112,TCGA-06-0157-01,cluster5,cluster4
112,TCGA-06-1804-01,cluster5,cluster4
112,TCGA-76-4929-01,cluster5,cluster5
112,TCGA-12-0616-01,cluster5,cluster5
113,TCGA-14-0790-01,cluster1,cluster1
113,TCGA-06-2570-01,cluster3,cluster3
113,TCGA-32-1982-01,cluster3,cluster1
113,TCGA-27-1832-01,cluster4,cluster4
113,TCGA-12-5299-01,cluster5,cluster5
114,TCGA-16-1045-01,cluster2,cluster2
114,TCGA-28-5209-01,cluster2,cluster1
114,TCGA-06-1804-01,cluster2,cluster4
114,TCGA-19-1390-01,cluster5,cluster5
114,TCGA-06-2570-01,cluster3,cluster3
115,TCGA-41-4097-01,cluster2,cluster1
115,TCGA-06-0210-01,cluster1,cluster2
115,TCGA-12-3653-01,cluster1,cluster1
115,TCGA-06-5417-01,cluster3,cluster3
115,TCGA-12-1597-01,cluster5,cluster2
116,TCGA-06-2561-01,cluster1,cluster1
116,TCGA-06-5416-01,cluster5,cluster5
116,TCGA-28-5209-01,cluster2,cluster1
116,TCGA-27-2526-01,cluster1,cluster1
116,TCGA-06-5417-01,cluster3,cluster3
117,TCGA-41-4097-01,cluster2,cluster1
